透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：20
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=29
透明标签_百分比=100%
透明标签_计次=4
透明标签_全绿得分=全绿0% 30 4
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 20
透明标签_差值结果=差值：-20 ★★★
[超级列表框_首页开始]
1|BTC|0.28|0|0|2025-12-06 01:06:36|126259.48|2025-10-07|-29.57|-3.79|||7|88558.42254|70.64%|108.85%
2|ETH|0.37|0|0|2025-12-06 01:06:36|4954.59|2025-08-25|-38.8|-4.36|||10|3020.16197|62.53%|114.31%
3|XRP|0.58|0|0|2025-12-06 01:06:36|3.8419|2018-01-04|-46.86|-4.54|||11|2.03365|63.75%|110.54%
4|BNB|0.62|0|0|2025-12-06 01:06:36|1372.88|2025-10-13|-35.79|-2.73|||3|878.09296|63.75%|110.2%
5|SOL|0.32|0|0|2025-12-06 01:06:37|294.91|2025-01-19|-55.14|-7.22|||25|131.76761|52.01%|107.23%
6|LTC|0.63|0|0|2025-12-06 01:06:37|413.2|2021-05-10|-80.46|-3.59|||6|80.43803|59.33%|107.46%
7|DOGE|0.65|0|1|2025-12-06 01:06:37|0.7402|2021-05-08|-81.21|-6.71|||19|0.13855|45.11%|105.07%
8|SUI|0.6|0|3|2025-12-06 01:06:37|5.3537|2025-01-07|-70.48|-5.68|||16|1.57425|39.54%|120.1%
9|TRX|0.03|0|0|2025-12-06 01:06:37|0.4461|2024-12-04|-36.2|0.49|||1|0.28346|77.36%|103.7%
10|TON|0.6|0|1|2025-12-06 01:06:37|8.2833|2024-06-15|-81.28|-3.07|||5|1.54468|45.54%|107.02%
11|ETC|0.23|0|1|2025-12-06 01:06:37|176.51|2021-05-07|-92.62|-5.63|||14|12.98159|53.38%|102.45%
12|BCH|0.42|0|0|2025-12-06 01:06:37|4355.62|2017-12-20|-86.98|-1.67|||2|564.81268|86.78%|125.46%
13|HBAR|0.44|0|1|2025-12-06 01:06:37|0.5758|2021-09-16|-76.66|-4.61|||12|0.13386|52.44%|108.13%
14|XLM|0.37|0|0|2025-12-06 01:06:37|0.9381|2018-01-04|-74|-3.79|||8|0.24293|58.16%|111.06%
15|FIL|0.77|0|1|2025-12-06 01:06:37|237.61|2021-04-02|-99.38|-6.55|||18|1.46549|55.16%|102.63%
16|ADA|0.39|0|1|2025-12-06 01:06:37|3.099|2021-09-02|-86.63|-7.13|||24|0.41276|43.27%|111.28%
17|LINK|0.33|0|2|2025-12-06 01:06:37|52.9614|2021-05-10|-74.38|-5.67|||15|13.51399|51.25%|115.59%
18|CRO|0.48|0|0|2025-12-06 01:06:37|0.9732|2021-11-25|-89.39|-4|||9|0.10289|26.67%|110.54%
19|DOT|0.79|0|1|2025-12-06 01:06:37|54.9467|2021-11-05|-96.1|-7.4|||26|2.13414|43.7%|107.94%
20|OKB|0.85|0|1|2025-12-06 01:06:37|258.2|2025-08-22|-59.86|-2.96|||4|103.23099|43.83%|110.11%
21|AAVE|0.98|0|1|2025-12-06 01:06:38|706.32|2021-05-19|-73.85|-4.77|||13|183.9507|57.01%|122.31%
22|UNI|0.75|0|1|2025-12-06 01:06:38|45.0591|2021-05-03|-87.64|-7.09|||23|5.54832|53.5%|103.31%
23|NEAR|0.7|0|0|2025-12-06 01:06:38|20.5368|2022-01-15|-91.82|-7.41|||27|1.67356|50.35%|105.07%
24|APT|0.83|0|1|2025-12-06 01:06:38|28|2022-10-19|-93.71|-11.58|||29|1.75554|31.96%|100.83%
25|CFX|0.81|0|1|2025-12-06 01:06:38|1.7018|2021-03-27|-95.84|-7.07|||22|0.07044|37.5%|103.07%
26|CRV|0.69|0|1|2025-12-06 01:06:38|70.2347|2020-08-14|-99.44|-6.47|||17|0.39045|45.25%|107.05%
27|STX|0.62|0|0|2025-12-06 01:06:38|3.8763|2024-04-02|-92.46|-7.06|||21|0.29094|41.44%|104.55%
28|LDO|0.45|0|2|2025-12-06 01:06:38|155.26|2021-07-01|-99.63|-9.64|||28|0.57501|42.44%|103.91%
29|TAO|0.62|0|0|2025-12-06 01:06:39|781.87|2024-04-12|-64.51|-6.84|||20|276.36479|57.96%|108.16%
[超级列表框_首页结束]
