透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=0
透明标签_百分比=0%
透明标签_计次=6
透明标签_全绿得分=全绿0% 50 6
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|-0.34|0|0|2025-12-06 02:27:09|126259.48|2025-10-07|-29.18|-3.34|||5|88985.02535|70.98%|109.37%
2|ETH|-0.84|0|0|2025-12-06 02:27:10|4954.59|2025-08-25|-38.94|-4.25|||8|3012.3|62.37%|114.02%
3|XRP|-0.61|0|0|2025-12-06 02:27:10|3.8419|2018-01-04|-47.18|-4.36|||11|2.02065|63.34%|109.83%
4|BNB|-0.41|0|0|2025-12-06 02:27:10|1372.88|2025-10-13|-35.76|-2.55|||3|878.20563|63.75%|110.22%
5|SOL|-0.52|0|0|2025-12-06 02:27:10|294.91|2025-01-19|-55.24|-7.04|||18|131.45352|51.88%|106.97%
6|LTC|-0.65|0|0|2025-12-06 02:27:10|413.2|2021-05-10|-80.53|-3.99|||6|80.1169|59.1%|107.03%
7|DOGE|-0.65|0|1|2025-12-06 02:27:10|0.7402|2021-05-08|-81.37|-7.64|||23|0.13731|44.7%|104.13%
8|SUI|-0.38|0|3|2025-12-06 02:27:10|5.3537|2025-01-07|-70.71|-6.33|||16|1.56139|39.22%|119.12%
9|TRX|0|0|0|2025-12-06 02:27:10|0.4461|2024-12-04|-35.93|0.81|||1|0.28459|77.66%|104.11%
10|TON|-0.52|0|1|2025-12-06 02:27:10|8.2833|2024-06-15|-81.25|-3.16|||4|1.54625|45.59%|107.12%
11|ETC|-0.66|0|1|2025-12-06 02:27:10|176.51|2021-05-07|-92.6|-5.59|||14|13.00261|53.46%|102.62%
12|BCH|-0.23|0|0|2025-12-06 02:27:10|4355.62|2017-12-20|-86.94|-1.19|||2|566.52394|87.05%|125.84%
13|HBAR|-0.73|0|1|2025-12-06 02:27:10|0.5758|2021-09-16|-76.71|-4.69|||13|0.13354|52.31%|107.88%
14|XLM|-0.61|0|0|2025-12-06 02:27:10|0.9381|2018-01-04|-74.17|-4.38|||12|0.24127|57.76%|110.3%
15|FIL|-0.64|0|1|2025-12-06 02:27:10|237.61|2021-04-02|-99.38|-6.49|||17|1.45852|54.9%|102.15%
16|ADA|-0.74|0|1|2025-12-06 02:27:10|3.099|2021-09-02|-86.65|-7.3|||20|0.41196|43.18%|111.06%
17|LINK|-0.68|0|2|2025-12-06 02:27:10|52.9614|2021-05-10|-74.41|-5.82|||15|13.49323|51.17%|115.41%
18|CRO|-0.29|0|0|2025-12-06 02:27:10|0.9732|2021-11-25|-89.38|-4.26|||9|0.10296|26.69%|110.61%
19|DOT|-1.03|0|2|2025-12-06 02:27:10|54.9467|2021-11-05|-96.16|-8.92|||27|2.09892|42.98%|106.15%
20|OKB|-0.39|0|1|2025-12-06 02:27:11|258.2|2025-08-22|-60.09|-4.08|||7|102.61549|43.57%|109.45%
21|AAVE|-0.57|0|1|2025-12-06 02:27:11|706.32|2021-05-19|-73.82|-4.27|||10|184.13099|57.07%|122.43%
22|UNI|-0.61|0|1|2025-12-06 02:27:11|45.0591|2021-05-03|-87.71|-7.8|||25|5.51666|53.19%|102.72%
23|NEAR|-0.57|0|0|2025-12-06 02:27:11|20.5368|2022-01-15|-91.81|-7.05|||19|1.67461|50.38%|105.13%
24|APT|-0.91|0|1|2025-12-06 02:27:11|28|2022-10-19|-93.78|-12.05|||29|1.73346|31.56%|99.75%
25|CFX|-0.88|0|1|2025-12-06 02:27:12|1.7018|2021-03-27|-95.87|-7.74|||24|0.07006|37.3%|102.52%
26|CRV|-1.46|0|2|2025-12-06 02:27:12|70.2347|2020-08-14|-99.45|-7.85|||26|0.38368|44.47%|105.2%
27|STX|-0.72|0|0|2025-12-06 02:27:12|3.8763|2024-04-02|-92.5|-7.51|||22|0.28956|41.24%|104.05%
28|LDO|-0.97|0|2|2025-12-06 02:27:12|155.26|2021-07-01|-99.63|-10.55|||28|0.5683|41.94%|102.7%
29|TAO|-0.79|0|0|2025-12-06 02:27:12|781.87|2024-04-12|-64.73|-7.37|||21|274.58873|57.59%|107.47%
[超级列表框_首页结束]
