透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：20
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=26
透明标签_百分比=90%
透明标签_计次=5
透明标签_全绿得分=全绿0% 50 5
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 20
透明标签_差值结果=差值：-20 ★★★
[超级列表框_首页开始]
1|BTC|0.17|0|0|2025-12-06 02:17:06|126259.48|2025-10-07|-28.98|-2.88|||5|89284.21972|71.22%|109.74%
2|ETH|0.29|0|0|2025-12-06 02:17:06|4954.59|2025-08-25|-38.43|-3.33|||7|3037.69296|62.89%|114.98%
3|XRP|0.24|0|0|2025-12-06 02:17:06|3.8419|2018-01-04|-46.86|-3.96|||11|2.0331|63.73%|110.51%
4|BNB|0.12|0|0|2025-12-06 02:17:06|1372.88|2025-10-13|-35.49|-2.02|||3|881.85915|64.02%|110.68%
5|SOL|0.26|0|0|2025-12-06 02:17:06|294.91|2025-01-19|-55|-6.43|||21|132.14085|52.16%|107.53%
6|LTC|0.3|0|0|2025-12-06 02:17:06|413.2|2021-05-10|-80.4|-3.12|||6|80.63944|59.48%|107.73%
7|DOGE|0.07|0|1|2025-12-06 02:17:06|0.7402|2021-05-08|-81.25|-6.85|||25|0.13821|45%|104.81%
8|SUI|-0.28|0|3|2025-12-06 02:17:06|5.3537|2025-01-07|-70.6|-5.43|||16|1.56737|39.37%|119.57%
9|TRX|0.1|0|0|2025-12-06 02:17:06|0.4461|2024-12-04|-35.93|0.92|||1|0.28459|77.66%|104.11%
10|TON|0.24|0|1|2025-12-06 02:17:06|8.2833|2024-06-15|-81.16|-2.58|||4|1.55432|45.82%|107.68%
11|ETC|0.38|0|1|2025-12-06 02:17:06|176.51|2021-05-07|-92.55|-4.76|||14|13.08834|53.82%|103.29%
12|BCH|0.36|0|0|2025-12-06 02:17:06|4355.62|2017-12-20|-86.91|-0.71|||2|567.82817|87.25%|126.13%
13|HBAR|0.22|0|1|2025-12-06 02:17:06|0.5758|2021-09-16|-76.54|-3.98|||12|0.13452|52.7%|108.67%
14|XLM|0.16|0|0|2025-12-06 02:17:06|0.9381|2018-01-04|-74.01|-3.52|||9|0.24276|58.12%|110.99%
15|FIL|0.07|0|1|2025-12-06 02:17:07|237.61|2021-04-02|-99.38|-5.8|||17|1.46799|55.26%|102.81%
16|ADA|0.38|0|1|2025-12-06 02:17:07|3.099|2021-09-02|-86.55|-6.29|||18|0.41504|43.51%|111.89%
17|LINK|0.52|0|2|2025-12-06 02:17:07|52.9614|2021-05-10|-74.24|-5.03|||15|13.58594|51.52%|116.2%
18|CRO|0.1|0|0|2025-12-06 02:17:07|0.9732|2021-11-25|-89.34|-3.98|||13|0.10325|26.76%|110.93%
19|DOT|-0.09|0|1|2025-12-06 02:17:07|54.9467|2021-11-05|-96.12|-7.83|||27|2.12082|43.43%|107.26%
20|OKB|-0.01|0|1|2025-12-06 02:17:07|258.2|2025-08-22|-59.93|-3.64|||10|103.01408|43.74%|109.88%
21|AAVE|0.43|0|1|2025-12-06 02:17:07|706.32|2021-05-19|-73.67|-3.46|||8|185.18592|57.39%|123.13%
22|UNI|0.28|0|1|2025-12-06 02:17:07|45.0591|2021-05-03|-87.63|-6.91|||26|5.55072|53.52%|103.35%
23|NEAR|0.31|0|0|2025-12-06 02:17:07|20.5368|2022-01-15|-91.76|-6.29|||19|1.68427|50.67%|105.74%
24|APT|0.52|0|1|2025-12-06 02:17:07|28|2022-10-19|-93.73|-11.17|||29|1.74939|31.85%|100.67%
25|CFX|0.28|0|1|2025-12-06 02:17:07|1.7018|2021-03-27|-95.83|-6.7|||23|0.07068|37.63%|103.42%
26|CRV|0.23|0|1|2025-12-06 02:17:07|70.2347|2020-08-14|-99.44|-6.39|||20|0.38935|45.12%|106.75%
27|STX|0.24|0|0|2025-12-06 02:17:08|3.8763|2024-04-02|-92.44|-6.72|||24|0.29166|41.54%|104.81%
28|LDO|0.17|0|2|2025-12-06 02:17:08|155.26|2021-07-01|-99.63|-9.49|||28|0.57386|42.35%|103.7%
29|TAO|0.33|0|0|2025-12-06 02:17:08|781.87|2024-04-12|-64.45|-6.43|||22|276.78873|58.05%|108.33%
[超级列表框_首页结束]
