透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=2
透明标签_百分比=7%
透明标签_计次=6
透明标签_全绿得分=全绿0% 50 6
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|-0.13|0|0|2025-12-06 03:07:28|126259.48|2025-10-07|-29.54|-3.39|||5|88600.48592|70.67%|108.9%
2|ETH|-0.51|0|0|2025-12-06 03:07:28|4954.59|2025-08-25|-39.55|-4.33|||10|2983.14789|61.76%|112.91%
3|XRP|0.06|0|0|2025-12-06 03:07:28|3.8419|2018-01-04|-47.43|-3.81|||7|2.01163|63.06%|109.34%
4|BNB|-0.22|0|0|2025-12-06 03:07:28|1372.88|2025-10-13|-36.18|-2.4|||3|872.72394|63.36%|109.53%
5|SOL|-0.23|0|0|2025-12-06 03:07:28|294.91|2025-01-19|-55.55|-6.72|||19|130.58169|51.54%|106.26%
6|LTC|-0.25|0|0|2025-12-06 03:07:28|413.2|2021-05-10|-80.68|-4.31|||9|79.52535|58.66%|106.24%
7|DOGE|-0.07|0|1|2025-12-06 03:07:28|0.7402|2021-05-08|-81.41|-7.22|||21|0.13706|44.62%|103.94%
8|SUI|-0.39|0|3|2025-12-06 03:07:28|5.3537|2025-01-07|-71.16|-6.59|||17|1.5378|38.63%|117.32%
9|TRX|-0.17|0|0|2025-12-06 03:07:28|0.4461|2024-12-04|-36|0.85|||1|0.28437|77.6%|104.03%
10|TON|-0.23|0|1|2025-12-06 03:07:29|8.2833|2024-06-15|-81.36|-3.08|||4|1.53761|45.33%|106.53%
11|ETC|-0.17|0|1|2025-12-06 03:07:29|176.51|2021-05-07|-92.64|-5.43|||14|12.93638|53.19%|102.09%
12|BCH|-0.28|0|0|2025-12-06 03:07:29|4355.62|2017-12-20|-87.02|-1.27|||2|563.30845|86.55%|125.12%
13|HBAR|-0.46|0|1|2025-12-06 03:07:29|0.5758|2021-09-16|-76.9|-4.66|||13|0.13246|51.89%|107%
14|XLM|-0.08|0|0|2025-12-06 03:07:29|0.9381|2018-01-04|-74.32|-3.99|||8|0.23994|57.44%|109.7%
15|FIL|-0.48|0|1|2025-12-06 03:07:29|237.61|2021-04-02|-99.39|-6.29|||16|1.44199|54.28%|100.99%
16|ADA|-0.17|0|1|2025-12-06 03:07:29|3.099|2021-09-02|-86.75|-7.08|||20|0.40897|42.87%|110.26%
17|LINK|-0.51|0|2|2025-12-06 03:07:29|52.9614|2021-05-10|-74.72|-6|||15|13.3341|50.57%|114.05%
18|CRO|-0.3|0|0|2025-12-06 03:07:29|0.9732|2021-11-25|-89.47|-4.65|||12|0.10208|26.46%|109.67%
19|DOT|-0.15|0|2|2025-12-06 03:07:29|54.9467|2021-11-05|-96.19|-8.24|||26|2.08793|42.75%|105.6%
20|OKB|-0.02|0|1|2025-12-06 03:07:29|258.2|2025-08-22|-60.17|-3.64|||6|102.4338|43.49%|109.26%
21|AAVE|-0.39|0|1|2025-12-06 03:07:30|706.32|2021-05-19|-74.21|-4.57|||11|181.42113|56.23%|120.63%
22|UNI|-0.41|0|1|2025-12-06 03:07:30|45.0591|2021-05-03|-87.92|-8.47|||27|5.42352|52.29%|100.98%
23|NEAR|-0.22|0|0|2025-12-06 03:07:30|20.5368|2022-01-15|-91.87|-6.61|||18|1.66221|50.01%|104.36%
24|APT|-0.37|0|1|2025-12-06 03:07:30|28|2022-10-19|-93.84|-11.84|||29|1.71818|31.28%|99.65%
25|CFX|-0.38|0|1|2025-12-06 03:07:32|1.7018|2021-03-27|-95.91|-7.64|||24|0.06938|36.94%|101.52%
26|CRV|0.16|0|2|2025-12-06 03:07:32|70.2347|2020-08-14|-99.46|-8.11|||25|0.3792|43.95%|103.97%
27|STX|-0.28|0|0|2025-12-06 03:07:32|3.8763|2024-04-02|-92.56|-7.33|||23|0.28725|40.91%|103.22%
28|LDO|-0.39|0|2|2025-12-06 03:07:32|155.26|2021-07-01|-99.63|-9.97|||28|0.56565|41.75%|102.22%
29|TAO|-0.39|0|0|2025-12-06 03:07:32|781.87|2024-04-12|-65.25|-7.27|||22|270.60845|56.75%|105.91%
[超级列表框_首页结束]
