透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡无序
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=21
透明标签_百分比=72%
透明标签_计次=7
透明标签_全绿得分=全绿0% 50 7
透明标签_比价最低得分=比价最低 0 0
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|0.05|0|0|2025-12-06 04:58:19|126259.48|2025-10-07|-29.25|-3.44|||5|88991.20845|70.98%|109.38%
2|ETH|0.09|0|0|2025-12-06 04:58:20|4954.59|2025-08-25|-38.97|-3.72|||7|3011.9338|62.36%|114%
3|XRP|0.17|0|0|2025-12-06 04:58:20|3.8419|2018-01-04|-47.23|-3.71|||6|2.01939|63.3%|109.76%
4|BNB|0.09|0|0|2025-12-06 04:58:20|1372.88|2025-10-13|-35.83|-2.21|||3|877.54507|63.71%|110.14%
5|SOL|0.26|0|0|2025-12-06 04:58:20|294.91|2025-01-19|-55.05|-5.46|||14|132.04648|52.12%|107.46%
6|LTC|0.09|0|0|2025-12-06 04:58:20|413.2|2021-05-10|-80.6|-4.53|||12|79.8338|58.89%|106.65%
7|DOGE|0.07|0|1|2025-12-06 04:58:20|0.7402|2021-05-08|-81.32|-6.81|||23|0.13775|44.85%|104.46%
8|SUI|-0.32|0|3|2025-12-06 04:58:20|5.3537|2025-01-07|-71.06|-6.79|||22|1.54299|38.76%|117.71%
9|TRX|0.07|0|0|2025-12-06 04:58:20|0.4461|2024-12-04|-35.82|0.46|||1|0.28517|77.82%|104.32%
10|TON|0.1|0|1|2025-12-06 04:58:20|8.2833|2024-06-15|-81.18|-2.43|||4|1.55314|45.79%|107.6%
11|ETC|-0.22|0|1|2025-12-06 04:58:20|176.51|2021-05-07|-92.63|-5.82|||16|12.9549|53.27%|102.24%
12|BCH|-0.1|0|0|2025-12-06 04:58:20|4355.62|2017-12-20|-87.06|-1.82|||2|561.57606|86.29%|124.74%
13|HBAR|0.22|0|1|2025-12-06 04:58:20|0.5758|2021-09-16|-76.71|-4.42|||11|0.13356|52.32%|107.89%
14|XLM|0.04|0|0|2025-12-06 04:58:20|0.9381|2018-01-04|-74.48|-5.79|||15|0.23845|57.09%|109.02%
15|FIL|0.14|0|1|2025-12-06 04:58:20|237.61|2021-04-02|-99.39|-5.91|||17|1.45383|54.72%|101.82%
16|ADA|0.15|0|1|2025-12-06 04:58:20|3.099|2021-09-02|-86.63|-6.42|||18|0.41266|43.26%|111.25%
17|LINK|0.19|0|2|2025-12-06 04:58:20|52.9614|2021-05-10|-74.37|-5.3|||13|13.52245|51.28%|115.66%
18|CRO|0.1|0|0|2025-12-06 04:58:20|0.9732|2021-11-25|-89.4|-3.82|||8|0.10279|26.65%|110.43%
19|DOT|0.18|0|2|2025-12-06 04:58:21|54.9467|2021-11-05|-96.16|-8.15|||27|2.10356|43.07%|106.39%
20|OKB|0.15|0|1|2025-12-06 04:58:21|258.2|2025-08-22|-60.04|-4.03|||9|102.77183|43.64%|109.62%
21|AAVE|-0.05|0|1|2025-12-06 04:58:21|706.32|2021-05-19|-74|-4.13|||10|182.91549|56.69%|121.62%
22|UNI|-0.01|0|1|2025-12-06 04:58:21|45.0591|2021-05-03|-87.79|-7.9|||26|5.4788|52.83%|102.01%
23|NEAR|0.24|0|0|2025-12-06 04:58:21|20.5368|2022-01-15|-91.85|-7.17|||24|1.66759|50.17%|104.69%
24|APT|-0.12|0|1|2025-12-06 04:58:21|28|2022-10-19|-93.83|-11.56|||29|1.72068|31.32%|100.15%
25|CFX|0.02|0|1|2025-12-06 04:58:21|1.7018|2021-03-27|-95.87|-7.21|||25|0.06992|37.22%|102.31%
26|CRV|0.24|0|2|2025-12-06 04:58:21|70.2347|2020-08-14|-99.45|-6.77|||21|0.38268|44.35%|104.92%
27|STX|-0.24|0|0|2025-12-06 04:58:21|3.8763|2024-04-02|-92.51|-6.53|||19|0.28935|41.21%|103.98%
28|LDO|-0.03|0|2|2025-12-06 04:58:22|155.26|2021-07-01|-99.63|-9.8|||28|0.56924|42.01%|102.87%
29|TAO|0.24|0|0|2025-12-06 04:58:22|781.87|2024-04-12|-65.09|-6.73|||20|271.87324|57.02%|106.41%
[超级列表框_首页结束]
