透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡无序
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=26
透明标签_百分比=90%
透明标签_计次=7
透明标签_全绿得分=全绿0% 50 7
透明标签_比价最低得分=比价最低 0 0
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|0.05|0|0|2025-12-06 05:08:24|126259.48|2025-10-07|-29.2|-3.45|||5|89037.66479|71.02%|109.44%
2|ETH|0.14|0|0|2025-12-06 05:08:24|4954.59|2025-08-25|-38.88|-3.76|||9|3016.27746|62.45%|114.17%
3|XRP|0.08|0|0|2025-12-06 05:08:24|3.8419|2018-01-04|-47.18|-3.63|||6|2.02108|63.35%|109.85%
4|BNB|-0.04|0|0|2025-12-06 05:08:24|1372.88|2025-10-13|-35.85|-2.42|||3|877.1662|63.68%|110.09%
5|SOL|0.04|0|0|2025-12-06 05:08:24|294.91|2025-01-19|-55.03|-5.39|||14|132.10563|52.14%|107.51%
6|LTC|0.02|0|0|2025-12-06 05:08:24|413.2|2021-05-10|-80.6|-4.62|||12|79.85352|58.9%|106.68%
7|DOGE|0.21|0|1|2025-12-06 05:08:24|0.7402|2021-05-08|-81.28|-6.54|||20|0.13804|44.94%|104.68%
8|SUI|0.15|0|3|2025-12-06 05:08:24|5.3537|2025-01-07|-71.02|-6.69|||22|1.54528|38.82%|117.89%
9|TRX|-0.03|0|0|2025-12-06 05:08:24|0.4461|2024-12-04|-35.84|0.32|||1|0.28507|77.79%|104.29%
10|TON|0.08|0|1|2025-12-06 05:08:24|8.2833|2024-06-15|-81.16|-2.48|||4|1.55434|45.82%|107.68%
11|ETC|0.05|0|1|2025-12-06 05:08:24|176.51|2021-05-07|-92.63|-5.89|||16|12.96177|53.3%|102.29%
12|BCH|-0.04|0|0|2025-12-06 05:08:24|4355.62|2017-12-20|-87.06|-2|||2|561.37606|86.26%|124.69%
13|HBAR|0.07|0|1|2025-12-06 05:08:24|0.5758|2021-09-16|-76.69|-4.14|||11|0.13366|52.36%|107.97%
14|XLM|0.04|0|0|2025-12-06 05:08:25|0.9381|2018-01-04|-74.47|-5.56|||15|0.23855|57.11%|109.06%
15|FIL|0.21|0|1|2025-12-06 05:08:25|237.61|2021-04-02|-99.38|-5.99|||17|1.45693|54.84%|102.04%
16|ADA|0.1|0|1|2025-12-06 05:08:25|3.099|2021-09-02|-86.62|-6.39|||18|0.41306|43.3%|111.36%
17|LINK|0.13|0|2|2025-12-06 05:08:25|52.9614|2021-05-10|-74.33|-5.37|||13|13.53999|51.35%|115.81%
18|CRO|0.1|0|0|2025-12-06 05:08:25|0.9732|2021-11-25|-89.39|-3.64|||7|0.10289|26.67%|110.54%
19|DOT|0.06|0|2|2025-12-06 05:08:25|54.9467|2021-11-05|-96.15|-8.13|||27|2.10486|43.1%|106.45%
20|OKB|0.47|0|1|2025-12-06 05:08:25|258.2|2025-08-22|-59.85|-3.71|||8|103.2507|43.84%|110.13%
21|AAVE|0.06|0|1|2025-12-06 05:08:25|706.32|2021-05-19|-73.98|-4.07|||10|183.02394|56.72%|121.69%
22|UNI|0.2|0|1|2025-12-06 05:08:25|45.0591|2021-05-03|-87.77|-7.79|||26|5.48986|52.93%|102.22%
23|NEAR|0.42|0|0|2025-12-06 05:08:25|20.5368|2022-01-15|-91.81|-7.06|||25|1.67466|50.38%|105.14%
24|APT|0.71|0|1|2025-12-06 05:08:25|28|2022-10-19|-93.79|-10.89|||29|1.73293|31.55%|100.86%
25|CFX|0.38|0|1|2025-12-06 05:08:25|1.7018|2021-03-27|-95.86|-6.89|||24|0.07018|37.36%|102.69%
26|CRV|0.16|0|2|2025-12-06 05:08:25|70.2347|2020-08-14|-99.45|-6.87|||23|0.38328|44.42%|105.09%
27|STX|0.07|0|0|2025-12-06 05:08:25|3.8763|2024-04-02|-92.5|-6.44|||19|0.28955|41.24%|104.05%
28|LDO|0.16|0|2|2025-12-06 05:08:26|155.26|2021-07-01|-99.63|-9.57|||28|0.57014|42.08%|103.03%
29|TAO|0.4|0|0|2025-12-06 05:08:26|781.87|2024-04-12|-64.95|-6.63|||21|272.96901|57.25%|106.83%
[超级列表框_首页结束]
