透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=22
透明标签_百分比=76%
透明标签_计次=6
透明标签_全绿得分=全绿0% 50 6
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|0.1|0|0|2025-12-06 04:17:58|126259.48|2025-10-07|-28.99|-2.6|||6|89300.74366|71.23%|109.76%
2|ETH|0.14|0|0|2025-12-06 04:17:58|4954.59|2025-08-25|-38.64|-2.45|||5|3028.23944|62.7%|114.62%
3|XRP|-0.1|0|0|2025-12-06 04:17:59|3.8419|2018-01-04|-47.16|-3.09|||8|2.02189|63.38%|109.9%
4|BNB|0.19|0|0|2025-12-06 04:17:59|1372.88|2025-10-13|-35.69|-1.61|||3|879.46761|63.85%|110.38%
5|SOL|0.14|0|0|2025-12-06 04:17:59|294.91|2025-01-19|-55.09|-5.09|||18|131.9169|52.07%|107.35%
6|LTC|-0.01|0|0|2025-12-06 04:17:59|413.2|2021-05-10|-80.57|-3.71|||11|79.98592|59%|106.85%
7|DOGE|-0.07|0|1|2025-12-06 04:17:59|0.7402|2021-05-08|-81.28|-6.16|||23|0.13804|44.94%|104.68%
8|SUI|0.03|0|3|2025-12-06 04:17:59|5.3537|2025-01-07|-70.74|-4.62|||14|1.56021|39.19%|119.03%
9|TRX|0.03|0|0|2025-12-06 04:17:59|0.4461|2024-12-04|-35.8|0.92|||1|0.28527|77.85%|104.36%
10|TON|0.28|0|1|2025-12-06 04:17:59|8.2833|2024-06-15|-81.14|-1.99|||4|1.55583|45.87%|107.79%
11|ETC|0.1|0|1|2025-12-06 04:17:59|176.51|2021-05-07|-92.57|-4.94|||17|13.05749|53.69%|103.05%
12|BCH|0.09|0|0|2025-12-06 04:17:59|4355.62|2017-12-20|-86.95|-1.1|||2|566.06761|86.98%|125.73%
13|HBAR|0.15|0|1|2025-12-06 04:17:59|0.5758|2021-09-16|-76.68|-3.73|||12|0.13376|52.4%|108.05%
14|XLM|-0.21|0|0|2025-12-06 04:17:59|0.9381|2018-01-04|-74.35|-4.68|||15|0.23965|57.37%|109.56%
15|FIL|0.25|0|1|2025-12-06 04:18:01|237.61|2021-04-02|-99.38|-4.92|||16|1.46041|54.97%|102.28%
16|ADA|0.27|0|1|2025-12-06 04:18:01|3.099|2021-09-02|-86.57|-5.45|||19|0.41445|43.44%|111.73%
17|LINK|0.04|0|2|2025-12-06 04:18:01|52.9614|2021-05-10|-74.38|-4.6|||13|13.51538|51.25%|115.6%
18|CRO|0.29|0|0|2025-12-06 04:18:01|0.9732|2021-11-25|-89.35|-3.18|||10|0.10318|26.75%|110.85%
19|DOT|-0.03|0|2|2025-12-06 04:18:01|54.9467|2021-11-05|-96.15|-7.45|||27|2.10845|43.17%|106.64%
20|OKB|0.3|0|1|2025-12-06 04:18:01|258.2|2025-08-22|-59.71|-3.12|||9|103.62958|44%|110.53%
21|AAVE|0.16|0|1|2025-12-06 04:18:01|706.32|2021-05-19|-73.87|-3.03|||7|183.80141|56.97%|122.21%
22|UNI|0.09|0|1|2025-12-06 04:18:01|45.0591|2021-05-03|-87.75|-7.08|||26|5.49723|53%|102.36%
23|NEAR|0.08|0|0|2025-12-06 04:18:01|20.5368|2022-01-15|-91.82|-5.98|||22|1.67268|50.32%|105.01%
24|APT|-0.24|0|1|2025-12-06 04:18:01|28|2022-10-19|-93.81|-11.09|||29|1.72755|31.45%|100.55%
25|CFX|0.24|0|1|2025-12-06 04:18:01|1.7018|2021-03-27|-95.86|-6.58|||25|0.07025|37.4%|102.79%
26|CRV|0.65|0|2|2025-12-06 04:18:01|70.2347|2020-08-14|-99.45|-6.46|||24|0.38387|44.49%|105.25%
27|STX|0.17|0|0|2025-12-06 04:18:01|3.8763|2024-04-02|-92.46|-5.65|||20|0.29124|41.48%|104.66%
28|LDO|0|0|2|2025-12-06 04:18:01|155.26|2021-07-01|-99.63|-8.38|||28|0.57492|42.43%|103.89%
29|TAO|0.26|0|0|2025-12-06 04:18:01|781.87|2024-04-12|-64.93|-5.81|||21|273.11831|57.28%|106.89%
[超级列表框_首页结束]
