透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：20
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=15
透明标签_百分比=52%
透明标签_计次=4
透明标签_全绿得分=全绿0% 30 4
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 20
透明标签_差值结果=差值：-20 ★★★
[超级列表框_首页开始]
1|BTC|0.18|0|0|2025-12-06 00:56:32|126259.48|2025-10-07|-29.78|-4.17|||7|88308.14366|70.44%|108.54%
2|ETH|0.13|0|0|2025-12-06 00:56:32|4954.59|2025-08-25|-39.03|-4.69|||9|3009.12535|62.3%|113.9%
3|XRP|0.15|0|0|2025-12-06 00:56:32|3.8419|2018-01-04|-47.16|-5.03|||11|2.02189|63.38%|109.9%
4|BNB|0.28|0|0|2025-12-06 00:56:32|1372.88|2025-10-13|-36.18|-3.26|||3|872.72394|63.36%|109.53%
5|SOL|0.11|0|0|2025-12-06 00:56:32|294.91|2025-01-19|-55.28|-7.43|||22|131.3493|51.84%|106.89%
6|LTC|0.01|0|0|2025-12-06 00:56:32|413.2|2021-05-10|-80.58|-4.31|||8|79.9338|58.96%|106.78%
7|DOGE|0.07|0|1|2025-12-06 00:56:32|0.7402|2021-05-08|-81.33|-7.31|||19|0.13765|44.81%|104.38%
8|SUI|0.18|0|3|2025-12-06 00:56:32|5.3537|2025-01-07|-70.65|-6.56|||16|1.5649|39.31%|119.39%
9|TRX|0.14|0|0|2025-12-06 00:56:32|0.4461|2024-12-04|-36.23|0.42|||1|0.28337|77.33%|103.67%
10|TON|0.15|0|1|2025-12-06 00:56:32|8.2833|2024-06-15|-81.39|-3.57|||4|1.53551|45.27%|106.38%
11|ETC|-0.02|0|1|2025-12-06 00:56:32|176.51|2021-05-07|-92.63|-5.87|||14|12.95231|53.26%|102.22%
12|BCH|-0.01|0|0|2025-12-06 00:56:32|4355.62|2017-12-20|-87.04|-2.17|||2|562.43239|86.42%|124.93%
13|HBAR|0|0|1|2025-12-06 00:56:32|0.5758|2021-09-16|-76.76|-5.17|||12|0.13327|52.21%|107.66%
14|XLM|-0.05|0|0|2025-12-06 00:56:32|0.9381|2018-01-04|-74.1|-4.03|||6|0.24203|57.94%|110.65%
15|FIL|0.12|0|1|2025-12-06 00:56:33|237.61|2021-04-02|-99.39|-7.35|||20|1.45434|54.74%|101.85%
16|ADA|0.29|0|1|2025-12-06 00:56:33|3.099|2021-09-02|-86.68|-7.88|||25|0.41117|43.1%|110.85%
17|LINK|0.09|0|2|2025-12-06 00:56:33|52.9614|2021-05-10|-74.47|-5.92|||15|13.46927|51.08%|115.21%
18|CRO|0.69|0|0|2025-12-06 00:56:33|0.9732|2021-11-25|-89.44|-4.73|||10|0.10239|26.54%|110%
19|DOT|-0.49|0|1|2025-12-06 00:56:33|54.9467|2021-11-05|-96.13|-8.13|||26|2.11751|43.36%|107.09%
20|OKB|-0.05|0|1|2025-12-06 00:56:33|258.2|2025-08-22|-60.2|-3.8|||5|102.36338|43.46%|109.18%
21|AAVE|-0.22|0|1|2025-12-06 00:56:33|706.32|2021-05-19|-74.11|-5.72|||13|182.16761|56.46%|121.13%
22|UNI|-0.27|0|1|2025-12-06 00:56:33|45.0591|2021-05-03|-87.73|-7.8|||24|5.50708|53.1%|102.54%
23|NEAR|-0.64|0|0|2025-12-06 00:56:33|20.5368|2022-01-15|-91.88|-8.22|||27|1.66192|50%|104.34%
24|APT|-0.14|0|1|2025-12-06 00:56:33|28|2022-10-19|-93.76|-12.11|||29|1.7411|31.7%|99.86%
25|CFX|-0.34|0|1|2025-12-06 00:56:35|1.7018|2021-03-27|-95.88|-7.72|||23|0.06987|37.2%|102.24%
26|CRV|-0.41|0|1|2025-12-06 00:56:35|70.2347|2020-08-14|-99.45|-7.07|||17|0.38776|44.94%|106.31%
27|STX|-0.31|0|0|2025-12-06 00:56:35|3.8763|2024-04-02|-92.51|-7.07|||18|0.28915|41.18%|103.91%
28|LDO|-1.07|0|2|2025-12-06 00:56:35|155.26|2021-07-01|-99.63|-9.99|||28|0.57242|42.25%|103.44%
29|TAO|0.07|0|0|2025-12-06 00:56:35|781.87|2024-04-12|-64.73|-7.41|||21|274.66197|57.6%|107.5%
[超级列表框_首页结束]
