透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：4
透明标签_五种状态=状态：震荡无序
透明标签_急涨急跌比值=比值：数据不足
透明标签_绿色数量=0
透明标签_百分比=0%
透明标签_计次=3
透明标签_全绿得分=全绿0% 30 3
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 0 4
透明标签_差值结果=差值：0 数据不足
[超级列表框_首页开始]
1|BTC|-0.31|0|0|2025-12-06 00:36:21|126259.48|2025-10-07|-29.58|-4.28|||8|88564.79155|70.64%|108.86%
2|ETH|-0.84|0|0|2025-12-06 00:36:21|4954.59|2025-08-25|-38.55|-4.92|||12|3032.43662|62.78%|114.78%
3|XRP|-0.45|0|0|2025-12-06 00:36:22|3.8419|2018-01-04|-46.75|-4.67|||10|2.03766|63.87%|110.76%
4|BNB|-0.3|0|0|2025-12-06 00:36:22|1372.88|2025-10-13|-35.85|-3.14|||4|877.24085|63.68%|110.1%
5|SOL|-0.61|0|0|2025-12-06 00:36:22|294.91|2025-01-19|-54.94|-7.14|||25|132.37183|52.25%|107.72%
6|LTC|-0.53|0|0|2025-12-06 00:36:22|413.2|2021-05-10|-80.39|-3.77|||7|80.71549|59.54%|107.83%
7|DOGE|-0.7|0|0|2025-12-06 00:36:22|0.7402|2021-05-08|-81.1|-6.48|||18|0.13934|45.36%|105.66%
8|SUI|-1.18|0|2|2025-12-06 00:36:22|5.3537|2025-01-07|-70.21|-5.24|||15|1.58876|39.91%|121.21%
9|TRX|-0.13|0|0|2025-12-06 00:36:22|0.4461|2024-12-04|-36.16|0.42|||1|0.28366|77.41%|103.77%
10|TON|-0.48|0|0|2025-12-06 00:36:22|8.2833|2024-06-15|-81.18|-2.93|||3|1.55261|45.77%|107.56%
11|ETC|-0.53|0|0|2025-12-06 00:36:22|176.51|2021-05-07|-92.53|-5.06|||14|13.12535|53.97%|103.59%
12|BCH|-0.39|0|0|2025-12-06 00:36:22|4355.62|2017-12-20|-86.96|-1.73|||2|565.82254|86.94%|125.68%
13|HBAR|-0.58|0|0|2025-12-06 00:36:22|0.5758|2021-09-16|-76.52|-4.32|||9|0.13466|52.75%|108.78%
14|XLM|-0.4|0|0|2025-12-06 00:36:22|0.9381|2018-01-04|-73.89|-3.73|||6|0.24392|58.4%|111.52%
15|FIL|-0.84|0|0|2025-12-06 00:36:22|237.61|2021-04-02|-99.38|-6.68|||20|1.46834|55.27%|102.83%
16|ADA|-0.83|0|0|2025-12-06 00:36:22|3.099|2021-09-02|-86.53|-7.14|||26|0.41573|43.58%|112.08%
17|LINK|-0.67|0|1|2025-12-06 00:36:22|52.9614|2021-05-10|-74.22|-5.46|||16|13.59797|51.57%|116.31%
18|CRO|-0.67|0|0|2025-12-06 00:36:22|0.9732|2021-11-25|-89.41|-4.71|||11|0.10269|26.62%|110.32%
19|DOT|-0.74|0|0|2025-12-06 00:36:22|54.9467|2021-11-05|-96.05|-6.71|||21|2.16297|44.29%|109.39%
20|OKB|-0.27|0|1|2025-12-06 00:36:23|258.2|2025-08-22|-59.84|-3.2|||5|103.28732|43.86%|110.17%
21|AAVE|-0.62|0|0|2025-12-06 00:36:23|706.32|2021-05-19|-73.79|-4.99|||13|184.41408|57.16%|122.62%
22|UNI|-0.69|0|0|2025-12-06 00:36:23|45.0591|2021-05-03|-87.56|-6.79|||23|5.58393|53.84%|103.97%
23|NEAR|-0.63|0|0|2025-12-06 00:36:23|20.5368|2022-01-15|-91.74|-7.11|||24|1.68915|50.82%|106.05%
24|APT|-0.61|0|0|2025-12-06 00:36:23|28|2022-10-19|-93.6|-10.15|||29|1.78617|32.52%|99.63%
25|CFX|-0.69|0|0|2025-12-06 00:36:25|1.7018|2021-03-27|-95.8|-6.57|||19|0.07111|37.86%|104.05%
26|CRV|-0.97|0|0|2025-12-06 00:36:25|70.2347|2020-08-14|-99.44|-5.95|||17|0.39501|45.78%|108.3%
27|STX|-0.5|0|0|2025-12-06 00:36:25|3.8763|2024-04-02|-92.41|-6.72|||22|0.29293|41.72%|105.26%
28|LDO|-0.59|0|0|2025-12-06 00:36:25|155.26|2021-07-01|-99.62|-8.13|||28|0.58725|43.34%|106.12%
29|TAO|-0.64|0|0|2025-12-06 00:36:25|781.87|2024-04-12|-64.42|-7.42|||27|277.08451|58.11%|108.45%
[超级列表框_首页结束]
