透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡无序
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=6
透明标签_百分比=21%
透明标签_计次=7
透明标签_全绿得分=全绿0% 50 7
透明标签_比价最低得分=比价最低 0 0
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|-0.11|0|0|2025-12-06 05:38:33|126259.48|2025-10-07|-29.26|-3.28|||5|88975.67042|70.97%|109.36%
2|ETH|-0.14|0|0|2025-12-06 05:38:33|4954.59|2025-08-25|-38.92|-3.49|||6|3014.38451|62.41%|114.09%
3|XRP|-0.19|0|0|2025-12-06 05:38:33|3.8419|2018-01-04|-47.28|-3.49|||7|2.01751|63.24%|109.66%
4|BNB|-0.06|0|0|2025-12-06 05:38:33|1372.88|2025-10-13|-35.8|-2.07|||2|877.92394|63.73%|110.18%
5|SOL|-0.07|0|0|2025-12-06 05:38:33|294.91|2025-01-19|-54.97|-4.91|||14|132.27606|52.21%|107.64%
6|LTC|-0.1|0|0|2025-12-06 05:38:34|413.2|2021-05-10|-80.64|-4.68|||13|79.67465|58.77%|106.44%
7|DOGE|0.07|0|1|2025-12-06 05:38:34|0.7402|2021-05-08|-81.28|-6.1|||19|0.13804|44.94%|104.68%
8|SUI|-0.04|0|3|2025-12-06 05:38:34|5.3537|2025-01-07|-71.02|-6.11|||20|1.54528|38.82%|117.89%
9|TRX|-0.07|0|0|2025-12-06 05:38:34|0.4461|2024-12-04|-35.96|0.11|||1|0.28456|77.66%|104.1%
10|TON|-0.04|0|1|2025-12-06 05:38:34|8.2833|2024-06-15|-81.15|-2.23|||4|1.55524|45.85%|107.75%
11|ETC|-0.1|0|1|2025-12-06 05:38:34|176.51|2021-05-07|-92.63|-5.58|||17|12.95261|53.26%|102.22%
12|BCH|0.07|0|0|2025-12-06 05:38:34|4355.62|2017-12-20|-87.06|-2.09|||3|561.49577|86.27%|124.72%
13|HBAR|-0.07|0|1|2025-12-06 05:38:34|0.5758|2021-09-16|-76.69|-4.01|||11|0.13366|52.36%|107.97%
14|XLM|-0.04|0|0|2025-12-06 05:38:34|0.9381|2018-01-04|-74.48|-5.38|||15|0.23845|57.09%|109.02%
15|FIL|-0.12|0|1|2025-12-06 05:38:34|237.61|2021-04-02|-99.38|-5.47|||16|1.46001|54.96%|102.25%
16|ADA|-0.07|0|1|2025-12-06 05:38:34|3.099|2021-09-02|-86.6|-5.59|||18|0.41355|43.35%|111.49%
17|LINK|0.05|0|2|2025-12-06 05:38:34|52.9614|2021-05-10|-74.33|-4.62|||12|13.54038|51.35%|115.81%
18|CRO|-0.1|0|0|2025-12-06 05:38:34|0.9732|2021-11-25|-89.4|-3.64|||10|0.10279|26.65%|110.43%
19|DOT|-0.02|0|2|2025-12-06 05:38:34|54.9467|2021-11-05|-96.14|-7.33|||26|2.11173|43.24%|106.8%
20|OKB|-0.03|0|1|2025-12-06 05:38:34|258.2|2025-08-22|-59.87|-3.56|||8|103.2|43.82%|110.08%
21|AAVE|-0.04|0|1|2025-12-06 05:38:35|706.32|2021-05-19|-73.95|-3.6|||9|183.24366|56.79%|121.84%
22|UNI|-0.17|0|1|2025-12-06 05:38:35|45.0591|2021-05-03|-87.78|-7.45|||27|5.48637|52.9%|102.16%
23|NEAR|0.08|0|0|2025-12-06 05:38:35|20.5368|2022-01-15|-91.78|-6.22|||22|1.68073|50.56%|105.52%
24|APT|0.34|0|1|2025-12-06 05:38:35|28|2022-10-19|-93.76|-10.18|||29|1.7412|31.7%|101.34%
25|CFX|-0.06|0|1|2025-12-06 05:38:35|1.7018|2021-03-27|-95.86|-6.74|||25|0.07013|37.34%|102.62%
26|CRV|-0.18|0|2|2025-12-06 05:38:35|70.2347|2020-08-14|-99.45|-6.37|||24|0.38328|44.42%|105.09%
27|STX|-0.07|0|0|2025-12-06 05:38:36|3.8763|2024-04-02|-92.5|-6.25|||23|0.28965|41.25%|104.09%
28|LDO|0.14|0|2|2025-12-06 05:38:36|155.26|2021-07-01|-99.63|-8.81|||28|0.57103|42.14%|103.19%
29|TAO|-0.07|0|0|2025-12-06 05:38:36|781.87|2024-04-12|-64.95|-6.14|||21|272.92817|57.24%|106.82%
[超级列表框_首页结束]
