透明标签_急涨总和=急涨：0
透明标签_急跌总和=急跌：22
透明标签_五种状态=状态：震荡偏空
透明标签_急涨急跌比值=比值：999.00 ★★★
透明标签_绿色数量=28
透明标签_百分比=97%
透明标签_计次=6
透明标签_全绿得分=全绿0% 50 6
透明标签_比价最低得分=比价最低 5 1
透明标签_仓位得分=比价创新高 0 0
透明标签_急跌数量=急跌数量 计次 25 22
透明标签_差值结果=差值：-22 ★★★
[超级列表框_首页开始]
1|BTC|0.19|0|0|2025-12-06 03:17:34|126259.48|2025-10-07|-29.42|-2.5|||5|88766.61831|70.8%|109.1%
2|ETH|0.56|0|0|2025-12-06 03:17:34|4954.59|2025-08-25|-39.22|-2.74|||7|2999.73239|62.11%|113.54%
3|XRP|0.25|0|0|2025-12-06 03:17:34|3.8419|2018-01-04|-47.3|-2.99|||9|2.01661|63.21%|109.61%
4|BNB|0.22|0|0|2025-12-06 03:17:34|1372.88|2025-10-13|-36.04|-1.63|||3|874.67606|63.5%|109.78%
5|SOL|0.41|0|0|2025-12-06 03:17:34|294.91|2025-01-19|-55.36|-5.46|||19|131.11972|51.75%|106.7%
6|LTC|0.3|0|0|2025-12-06 03:17:34|413.2|2021-05-10|-80.62|-3.23|||11|79.76479|58.84%|106.56%
7|DOGE|0.36|0|1|2025-12-06 03:17:34|0.7402|2021-05-08|-81.34|-5.99|||20|0.13755|44.78%|104.31%
8|SUI|0.6|0|3|2025-12-06 03:17:34|5.3537|2025-01-07|-70.99|-5.05|||16|1.54697|38.86%|118.02%
9|TRX|-0.07|0|0|2025-12-06 03:17:34|0.4461|2024-12-04|-36.05|1.06|||1|0.28417|77.55%|103.96%
10|TON|0.25|0|1|2025-12-06 03:17:34|8.2833|2024-06-15|-81.32|-2.37|||4|1.54139|45.44%|106.79%
11|ETC|0.77|0|1|2025-12-06 03:17:35|176.51|2021-05-07|-92.59|-4.21|||14|13.03558|53.6%|102.88%
12|BCH|0.52|0|0|2025-12-06 03:17:35|4355.62|2017-12-20|-86.95|-0.27|||2|566.25775|87.01%|125.78%
13|HBAR|0.31|0|1|2025-12-06 03:17:35|0.5758|2021-09-16|-76.83|-3.82|||13|0.13287|52.05%|107.34%
14|XLM|0.25|0|0|2025-12-06 03:17:35|0.9381|2018-01-04|-74.26|-3.13|||10|0.24054|57.59%|109.97%
15|FIL|0.41|0|1|2025-12-06 03:17:35|237.61|2021-04-02|-99.39|-5.2|||17|1.44786|54.5%|101.4%
16|ADA|0.59|0|1|2025-12-06 03:17:35|3.099|2021-09-02|-86.67|-5.99|||21|0.41137|43.12%|110.9%
17|LINK|0.74|0|2|2025-12-06 03:17:35|52.9614|2021-05-10|-74.54|-4.44|||15|13.43211|50.94%|114.89%
18|CRO|0.5|0|0|2025-12-06 03:17:35|0.9732|2021-11-25|-89.42|-2.92|||8|0.10259|26.59%|110.22%
19|DOT|0.44|0|2|2025-12-06 03:17:35|54.9467|2021-11-05|-96.17|-7.09|||27|2.09718|42.94%|106.07%
20|OKB|0.38|0|1|2025-12-06 03:17:35|258.2|2025-08-22|-60.02|-2.59|||6|102.82254|43.66%|109.67%
21|AAVE|0.3|0|1|2025-12-06 03:17:35|706.32|2021-05-19|-74.14|-3.48|||12|181.95915|56.39%|120.99%
22|UNI|0.46|0|1|2025-12-06 03:17:35|45.0591|2021-05-03|-87.86|-7.06|||26|5.44862|52.54%|101.45%
23|NEAR|0.46|0|0|2025-12-06 03:17:35|20.5368|2022-01-15|-91.84|-5.36|||18|1.66989|50.24%|104.84%
24|APT|0.19|0|1|2025-12-06 03:17:36|28|2022-10-19|-93.83|-10.76|||29|1.72148|31.34%|100.19%
25|CFX|0.24|0|1|2025-12-06 03:17:36|1.7018|2021-03-27|-95.9|-6.54|||24|0.06955|37.03%|101.77%
26|CRV|0.34|0|2|2025-12-06 03:17:36|70.2347|2020-08-14|-99.46|-6.87|||25|0.38049|44.1%|104.32%
27|STX|0.52|0|0|2025-12-06 03:17:36|3.8763|2024-04-02|-92.52|-6.09|||22|0.28875|41.13%|103.76%
28|LDO|0.28|0|2|2025-12-06 03:17:36|155.26|2021-07-01|-99.63|-8.98|||28|0.56725|41.87%|102.51%
29|TAO|0.42|0|0|2025-12-06 03:17:36|781.87|2024-04-12|-65.11|-6.09|||23|271.75352|56.99%|106.36%
[超级列表框_首页结束]
